Generation,Best Fitness,Mean Fitness,Std Dev
336,472303.3919968873,523547.53642151214,7416.560746643219
337,472303.3919968873,523590.35387933766,7594.379160784838
338,472303.3919968873,523076.07163882314,8211.866288694293
339,472209.11506509397,523256.52284444915,8516.612974116833
340,471864.7806224478,522536.253093199,8067.842066743928
341,471458.66152788163,522647.7689425538,8490.16038683435
342,471458.66152788163,522636.08412372856,8463.175014110395
343,471458.66152788163,523544.7369784336,7717.90622113335
344,471458.66152788163,522663.0595165436,7799.125647046114
345,471458.66152788163,522973.1894344949,8300.76174298807
346,471458.66152788163,523316.4855755743,8011.212258270013
347,471458.66152788163,522883.45599625946,7907.629271556452
348,471458.66152788163,523278.9947733673,7955.702114339428
349,471458.66152788163,522990.48668795766,8680.060170862642
350,471458.66152788163,523754.2670379721,8141.227106037927
351,471458.66152788163,523876.2011378543,7978.458415972866
352,471458.66152788163,523393.7663186227,8006.160170384893
353,471458.66152788163,523274.48126876185,8089.942810598673
354,471458.66152788163,522904.8414364477,8627.565286214209
355,471323.41833235265,523309.96987326274,8085.6280016913715
356,471323.41833235265,522619.8532150793,8228.118739300566
357,471323.41833235265,522481.67506732553,8399.479849916988
358,471323.41833235265,522741.52207617805,8874.49997960532
359,471323.41833235265,523273.3297655572,8516.164684882253
360,471323.41833235265,522737.8186362862,8531.370942291553
361,471323.41833235265,522561.5591109113,7858.3237559155305
362,471096.0830740676,523277.43865042116,7768.537268045894
363,471096.0830740676,522978.0993914091,7752.203215789803
364,471096.0830740676,522957.26615226443,7685.838140524174
365,471096.0830740676,522858.7843428583,7971.331774297608
366,471096.0830740676,522603.6432810017,7792.408881594213
367,471096.0830740676,523163.8474501245,7695.753435957773
368,471096.0830740676,523240.85054026364,7123.53843011382
369,471096.0830740676,522539.17442757485,7656.238068621158
370,471096.0830740676,522897.89066349325,7639.263092802408
371,471096.0830740676,523185.8330551042,7195.410733233326
372,471096.0830740676,523543.3335292416,7370.1881007485445
373,471096.0830740676,523000.2976758481,7888.239299485436
374,470671.1630746393,522996.9860562783,8013.08306661963
375,470671.1630746393,523303.9107606244,7690.127987030229
376,470671.1630746393,522743.97009128716,7437.516331950689
377,470671.1630746393,523804.4730749675,8292.202148758537
378,470671.1630746393,522846.7125350718,8194.489739988183
379,470671.1630746393,522903.038593122,8509.825342240083
380,470671.1630746393,523001.6891933967,7818.8241027862305
381,470671.1630746393,522287.94727500645,8216.268810363588
382,470671.1630746393,523051.04012404964,7446.701669226253
383,470671.1630746393,523259.54846639134,7517.6529335133455
384,470671.1630746393,522825.9987221326,7401.11859105838
385,470671.1630746393,522866.7317838149,7739.710667451511
386,470671.1630746393,523102.8049570296,8571.032018891445
387,470671.1630746393,523415.89839937224,8731.396209155146
388,470671.1630746393,523066.871114596,8348.644764784041
389,470671.1630746393,522593.8233417787,8622.842711243951
390,470671.1630746393,523265.34732857445,7973.892795873154
391,470671.1630746393,523229.5391447517,8191.277240306293
392,470323.3222066887,523229.1063278488,7971.396534115581
393,470323.3222066887,523253.080738169,7463.350328118184
394,470323.3222066887,522999.5185392574,7578.654899228069
395,470323.3222066887,522797.4970295982,8031.973621903521
396,470323.3222066887,523238.36770732846,7896.397926971029
397,470323.3222066887,523039.8691088149,8126.488872794818
398,470323.3222066887,522569.30971332453,7661.486499847128
399,470323.3222066887,523316.1696472378,8057.4411618421
400,469863.31109856593,522962.292467109,8557.251262564921
401,469863.31109856593,523753.71423511876,7269.805144977631
402,469863.31109856593,522936.75827690866,8314.68507073767
403,469863.31109856593,523320.49600540026,8700.684918998304
404,469124.84270017594,522757.48587270686,8809.418883774979
405,469124.84270017594,523303.0199688423,8685.261345161967
406,469124.84270017594,522861.2438902568,9352.506248288444
407,469124.84270017594,522869.8560741131,8912.518414216025
408,469124.84270017594,522777.11809809314,9948.061463462982
409,469124.84270017594,523159.4802457204,9594.826089840464
410,469124.84270017594,523583.5795343774,8470.491600812536
411,469124.84270017594,523554.44487289287,8543.591245374584
412,469124.84270017594,523978.7835042171,7949.395103987303
413,469124.84270017594,524106.2405279139,7510.7514514586555
414,469124.84270017594,523631.68464906764,7256.91026975897
415,469124.84270017594,523659.5950883325,7706.377261001592
416,469124.84270017594,523253.3224239808,7527.8094216212185
417,469124.84270017594,523028.92551569734,7653.0079412171335
418,469124.84270017594,523216.82068238646,7486.611664511118
419,469124.84270017594,523250.3829344099,7599.658298681863
420,468580.2312652634,523100.414289423,8525.272735406463
421,468580.2312652634,523566.9430095805,8022.153884158048
422,468580.2312652634,523408.6631352104,8267.768182322023
423,468580.2312652634,523597.9998297862,8145.600648714843
424,468553.0277916553,523421.9609173917,8831.119437373847
425,467822.3269544636,523029.37915075413,9220.275486050237
426,467822.3269544636,522933.553796422,8501.36811520825
427,467822.3269544636,523311.73055614624,7567.317831957318
428,467822.3269544636,523931.9864619935,7565.735912375568
429,467822.3269544636,523358.63843967183,8173.656755865282
430,467822.3269544636,523081.3367505296,7419.675374653361
431,467822.3269544636,522522.62908452825,7908.065073286551
432,467822.3269544636,523424.39660721074,7561.319669838693
433,467822.3269544636,523018.15546070866,8013.813946848627
434,467822.3269544636,523854.4374364757,8211.190550023219
435,467822.3269544636,523098.25132232456,7887.606767536526
436,467822.3269544636,523513.83499243855,7923.105188362238
437,467822.3269544636,523682.4362613703,8344.701234370852
438,467822.3269544636,523185.8490467572,7565.07774455332
439,467822.3269544636,522438.2977865956,8117.533363263735
440,467822.3269544636,522845.5549423254,8312.372060782947
441,467822.3269544636,523084.99901404255,8055.267260326724
442,467822.3269544636,523016.47064646543,8161.4704217455155
443,467822.3269544636,523138.55647771223,8578.686538881962
444,467822.3269544636,523310.91508718266,7474.452243444806
445,467822.3269544636,522978.80836611235,7616.072675993545
446,467822.3269544636,523551.9968627323,7773.365576138879
447,467822.3269544636,523569.4665754364,7917.103745971518
448,467822.3269544636,523483.16266188445,8100.723879562586
449,467822.3269544636,523576.1293165187,7199.602994697749
450,467822.3269544636,523151.0544014614,7976.957554580855
451,467284.94138909795,523249.0346924854,8918.753981507094
452,467284.94138909795,523528.44876511017,8129.260117159266
453,467284.94138909795,523038.37353725603,8092.478270373199
454,467284.94138909795,523012.9097187737,8422.952447975276
455,467284.94138909795,523605.3643417561,8081.0305586690365
456,467284.94138909795,523297.4403201678,8068.016946311219
457,466602.5584218397,522668.414705096,8770.34292164158
458,466602.5584218397,523034.40969112294,8571.613463684691
459,466602.5584218397,523035.5932545171,8840.731257000969
460,466602.5584218397,522891.1167562496,8548.305127301754
461,466572.7726968552,523090.00219394633,8711.872669723041
462,466572.7726968552,522610.3850234839,8574.38974521474
463,466572.7726968552,523058.23560640216,8310.055741649827
464,466572.7726968552,523249.70790843986,8188.035211294865
465,466572.7726968552,523087.79751551495,8280.054709522004
466,466572.7726968552,523888.60378426494,7443.546337038341
467,466572.7726968552,522906.6914623552,8727.914264913175
468,466572.7726968552,523422.5252169002,7221.039146320761
469,466572.7726968552,523471.05366122007,7684.248072767656
470,466572.7726968552,523267.35898872564,7981.848509612169
471,466572.7726968552,523410.2402315086,8142.249760973764
472,466572.7726968552,522775.96639614523,8233.3877450917
473,466572.7726968552,523297.8247220483,7595.883239633116
474,466572.7726968552,523451.4958921306,7631.251842910867
475,466572.7726968552,523070.45778596366,7545.999405665383
476,466572.7726968552,523562.9616881835,7368.519963022265
477,466169.9572586304,522809.73782277014,9561.779705890165
478,466169.9572586304,522212.0905433661,9372.184787250833
479,466169.9572586304,523695.405481054,8342.312512010598
480,466169.9572586304,523107.9703634892,8111.866216455004
481,466169.9572586304,523644.9263777924,8202.384823089955
482,466169.9572586304,522913.60858397087,8231.452814953864
483,466169.9572586304,523081.44642499863,8797.424902421979
484,466169.9572586304,522656.40981294063,9005.274267077362
485,466169.9572586304,522744.5951992433,8450.880172302117
486,466169.9572586304,523945.91946254123,7516.790058478312
487,466169.9572586304,523263.5857537198,7443.113281196789
488,466169.9572586304,523696.2654532739,7804.416676991835
489,466169.9572586304,523630.6068459585,7407.2120808580285
490,466169.9572586304,523556.79280208796,7737.575604966826
491,466169.9572586304,523346.31695723033,7652.381468991803
492,466169.9572586304,523330.5698357736,7337.30092642619
493,466169.9572586304,523817.1703865105,7394.005267259056
494,466169.9572586304,523341.8242102258,7811.62430073296
495,466169.9572586304,523179.8488579818,8006.103637398393
496,466169.9572586304,523309.3156076921,7480.061573657962
497,466169.9572586304,522907.1173361468,7531.826736414925
498,466169.9572586304,522624.7645307524,7959.6454148635075
499,466169.9572586304,523518.5941387527,7945.852756586592
500,466169.9572586304,522869.736528675,7969.44039960033
501,466169.9572586304,523437.43659155123,7878.683910072437
502,466169.9572586304,523177.337577093,7957.642528395128
503,466169.9572586304,522791.6874023701,7974.945261674235
504,466169.9572586304,522949.57224264,7596.609607714372
505,466169.9572586304,523366.1184821297,7783.662868725287
506,466169.9572586304,523534.02502031304,7947.669508739251
507,466169.9572586304,523137.0908622427,8786.199731564637
508,466169.9572586304,523473.8811593715,7559.293476055918
509,466169.9572586304,523622.5002819426,8231.912904077697
510,466169.9572586304,523602.02437202766,8807.113193418512
511,466169.9572586304,522940.368303641,7533.585823650372
512,466169.9572586304,523193.0498468586,8066.517108846393
513,466169.9572586304,522896.0880189422,7957.156677493748
514,466169.9572586304,523649.89780838107,8707.758141410934
515,466169.9572586304,522964.6909658357,8743.680877228402
516,466169.9572586304,523522.0040850495,8895.119593871177
517,466169.9572586304,524071.3296795684,7645.4324429743065
518,466169.9572586304,523172.66279505094,9001.460722809847
519,466169.9572586304,522780.50225750613,8399.445546284187
520,466169.9572586304,523422.86404788913,8551.670094137757
521,466169.9572586304,522439.5545706319,8897.44343974227
522,466169.9572586304,522084.3012807671,9721.035970700164
523,466169.9572586304,522719.84655863664,9061.850437062694
524,466169.9572586304,523262.5993918911,7715.749035778967
525,466169.9572586304,522937.7687698294,7798.847452548397
526,466169.9572586304,523420.8858110292,7720.640667751487
527,466169.9572586304,523755.5802572894,7549.550488798657
528,466169.9572586304,523225.0472023494,7652.425070881915
529,466169.9572586304,522979.679715221,8016.309257618778
530,466169.9572586304,523037.1140235758,8196.447887229686
531,466169.9572586304,523119.9346541272,9581.529007294595
532,465765.84965307417,522615.95840688824,9424.801012089463
533,465765.84965307417,523642.08474959317,8617.758194214972
534,465765.84965307417,523087.8118034686,7733.138500231941
